/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000470_0_0.png,0,0.008414056152105331
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000470_1_0.png,0,0.004963163752108812
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000470_2_0.png,0,0.019197655841708183
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000470_3_0.png,0,0.0036520895082503557
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000470_4_0.png,0,0.0028333188965916634
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000470_5_0.png,0,0.03516625240445137
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000471_0_0.png,0,0.10706518590450287
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000471_1_0.png,0,0.002863743109628558
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000472_0_0.png,0,0.002945105079561472
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000472_1_0.png,0,0.0015041198348626494
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000472_2_0.png,0,0.007525442633777857
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000472_3_0.png,0,0.0020021696109324694
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000472_4_0.png,0,0.14738765358924866
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000472_5_0.png,0,0.03516625240445137
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000474_0_0.png,0,0.007031244225800037
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000474_1_0.png,0,0.008822931908071041
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000474_2_0.png,0,0.0014772043796256185
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000474_3_0.png,0,0.07149475067853928
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000474_4_0.png,0,0.012565989047288895
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000475_0_0.png,0,0.008549090474843979
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000476_0_0.png,0,0.015942325815558434
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000476_1_0.png,0,0.006127814296633005
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000476_2_0.png,0,0.007505226880311966
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000476_3_0.png,0,0.004252942744642496
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000476_4_0.png,0,0.010946894995868206
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000476_5_0.png,0,0.0014846886042505503
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000478_0_0.png,0,0.0006416193791665137
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000478_1_0.png,0,0.0013813981786370277
/work/scratch/kurse/kurs00079/data/AVLips/balanced_train_stride_5/0_real/000478_2_0.png,0,0.0035806612577289343
